State,State ANSI,County,County ANSI,,Data Item,Value
TEXAS,48,ELLIS,139,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","10,447,340"
TEXAS,48,FALLS,145,,MEASURED IN LB,0
TEXAS,48,FALLS,145,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,LIMESTONE,293,,MEASURED IN LB,"395,125"
TEXAS,48,LIMESTONE,293,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,LIMESTONE,293,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,MILAM,331,,MEASURED IN LB,0
TEXAS,48,MILAM,331,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,NAVARRO,349,,MEASURED IN LB,"1,923,600"
TEXAS,48,NAVARRO,349,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","1,923,600"
TEXAS,48,TARRANT,439,,MEASURED IN LB,0
TEXAS,48,TARRANT,439,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,ANDERSON,1,,MEASURED IN LB,0
TEXAS,48,ANDERSON,1,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,NACOGDOCHES,347,,MEASURED IN LB,0
TEXAS,48,NACOGDOCHES,347,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,UVALDE,463,,MEASURED IN LB,"438,574"
TEXAS,48,UVALDE,463,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,UVALDE,463,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,CAMERON,61,,MEASURED IN LB,0
TEXAS,48,CAMERON,61,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,HIDALGO,215,,MEASURED IN LB,"6,996,800"
TEXAS,48,HIDALGO,215,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","6,996,800"
TEXAS,48,STARR,427,,MEASURED IN LB,0
TEXAS,48,STARR,427,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,CASTRO,69,,MEASURED IN LB,0
TEXAS,48,CASTRO,69,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,DALLAM,111,,MEASURED IN LB,"6,213,345"
TEXAS,48,DALLAM,111,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,DALLAM,111,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,DEAF SMITH,117,,MEASURED IN LB,"5,274,600"
TEXAS,48,DEAF SMITH,117,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,DEAF SMITH,117,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,FLOYD,153,,MEASURED IN LB,0
TEXAS,48,FLOYD,153,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,HALE,189,,MEASURED IN LB,"2,303,100"
TEXAS,48,HALE,189,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,HALE,189,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,LIPSCOMB,295,,MEASURED IN LB,0
TEXAS,48,LIPSCOMB,295,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,MOORE,341,,MEASURED IN LB,"3,015,815"
TEXAS,48,MOORE,341,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","3,015,815"
TEXAS,48,FAYETTE,149,,MEASURED IN LB,0
TEXAS,48,FAYETTE,149,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,MEDINA,325,,MEASURED IN LB,0
TEXAS,48,MEDINA,325,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,JIM WELLS,249,,MEASURED IN LB,0
TEXAS,48,JIM WELLS,249,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,ZAVALA,507,,MEASURED IN LB,"253,176"
TEXAS,48,ZAVALA,507,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","253,176"
TEXAS,48,BAILEY,17,,MEASURED IN LB,0
TEXAS,48,BAILEY,17,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,CROSBY,107,,MEASURED IN LB,0
TEXAS,48,CROSBY,107,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,LAMB,279,,MEASURED IN LB,0
TEXAS,48,LAMB,279,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,LUBBOCK,303,,MEASURED IN LB,"5,302,167"
TEXAS,48,LUBBOCK,303,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB","2,811,225"
TEXAS,48,LUBBOCK,303,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","2,490,942"
TEXAS,48,LYNN,305,,MEASURED IN LB,"2,153,350"
TEXAS,48,LYNN,305,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,LYNN,305,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,MARTIN,317,,MEASURED IN LB,"1,298,000"
TEXAS,48,MARTIN,317,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,MARTIN,317,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,TERRY,445,,MEASURED IN LB,0
TEXAS,48,TERRY,445,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,TERRY,445,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,YOAKUM,501,,MEASURED IN LB,"2,395,781"
TEXAS,48,YOAKUM,501,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,YOAKUM,501,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
TEXAS,48,RUNNELS,399,,MEASURED IN LB,"1,582,500"
TEXAS,48,RUNNELS,399,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","1,582,500"
UTAH,49,UTAH,49,,MEASURED IN LB,0
UTAH,49,UTAH,49,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
UTAH,49,CACHE,5,,MEASURED IN LB,0
UTAH,49,CACHE,5,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
VERMONT,50,GRAND ISLE,13,,MEASURED IN LB,0
VERMONT,50,GRAND ISLE,13,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
VIRGINIA,51,KING WILLIAM,101,,MEASURED IN LB,"25,200"
VIRGINIA,51,KING WILLIAM,101,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","25,200"
VIRGINIA,51,PRINCE WILLIAM,153,,MEASURED IN LB,0
VIRGINIA,51,PRINCE WILLIAM,153,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
VIRGINIA,51,ROCKINGHAM,165,,MEASURED IN LB,0
VIRGINIA,51,ROCKINGHAM,165,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
VIRGINIA,51,MECKLENBURG,117,,MEASURED IN LB,0
VIRGINIA,51,MECKLENBURG,117,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
VIRGINIA,51,FRANKLIN,67,,MEASURED IN LB,0
VIRGINIA,51,FRANKLIN,67,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
VIRGINIA,51,BOTETOURT,23,,MEASURED IN LB,0
VIRGINIA,51,BOTETOURT,23,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WASHINGTON,53,KITTITAS,37,,MEASURED IN LB,0
WASHINGTON,53,KITTITAS,37,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WASHINGTON,53,OKANOGAN,47,,MEASURED IN LB,0
WASHINGTON,53,OKANOGAN,47,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WASHINGTON,53,ADAMS,1,,MEASURED IN LB,"492,404"
WASHINGTON,53,ADAMS,1,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
WASHINGTON,53,ADAMS,1,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WASHINGTON,53,FRANKLIN,21,,MEASURED IN LB,0
WASHINGTON,53,FRANKLIN,21,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
WASHINGTON,53,FRANKLIN,21,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WASHINGTON,53,GRANT,25,,MEASURED IN LB,"1,569,053"
WASHINGTON,53,GRANT,25,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB","230,053"
WASHINGTON,53,GRANT,25,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","1,339,000"
WASHINGTON,53,SPOKANE,63,,MEASURED IN LB,"704,364"
WASHINGTON,53,SPOKANE,63,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","704,364"
WASHINGTON,53,STEVENS,65,,MEASURED IN LB,"812,072"
WASHINGTON,53,STEVENS,65,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
WASHINGTON,53,STEVENS,65,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WASHINGTON,53,WALLA WALLA,71,,MEASURED IN LB,0
WASHINGTON,53,WALLA WALLA,71,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
WASHINGTON,53,WHITMAN,75,,MEASURED IN LB,"674,570"
WASHINGTON,53,WHITMAN,75,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","674,570"
WEST VIRGINIA,54,BERKELEY,3,,MEASURED IN LB,0
WEST VIRGINIA,54,BERKELEY,3,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
WEST VIRGINIA,54,JEFFERSON,37,,MEASURED IN LB,0
WEST VIRGINIA,54,JEFFERSON,37,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WEST VIRGINIA,54,MORGAN,65,,MEASURED IN LB,0
WEST VIRGINIA,54,MORGAN,65,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WISCONSIN,55,WAUSHARA,137,,MEASURED IN LB,0
WISCONSIN,55,WAUSHARA,137,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
WISCONSIN,55,FOND DU LAC,39,,MEASURED IN LB,"216,000"
WISCONSIN,55,FOND DU LAC,39,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","216,000"
WISCONSIN,55,KEWAUNEE,61,,MEASURED IN LB,0
WISCONSIN,55,KEWAUNEE,61,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WISCONSIN,55,WINNEBAGO,139,,MEASURED IN LB,0
WISCONSIN,55,WINNEBAGO,139,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WISCONSIN,55,MARATHON,73,,MEASURED IN LB,0
WISCONSIN,55,MARATHON,73,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WISCONSIN,55,ONEIDA,85,,MEASURED IN LB,0
WISCONSIN,55,ONEIDA,85,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WISCONSIN,55,MARINETTE,75,,MEASURED IN LB,0
WISCONSIN,55,MARINETTE,75,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WISCONSIN,55,OCONTO,83,,MEASURED IN LB,0
WISCONSIN,55,OCONTO,83,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WISCONSIN,55,BAYFIELD,7,,MEASURED IN LB,0
WISCONSIN,55,BAYFIELD,7,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WISCONSIN,55,BURNETT,13,,MEASURED IN LB,0
WISCONSIN,55,BURNETT,13,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WISCONSIN,55,CHIPPEWA,17,,MEASURED IN LB,0
WISCONSIN,55,CHIPPEWA,17,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WISCONSIN,55,WASHBURN,129,,MEASURED IN LB,0
WISCONSIN,55,WASHBURN,129,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WISCONSIN,55,COLUMBIA,21,,MEASURED IN LB,0
WISCONSIN,55,COLUMBIA,21,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WISCONSIN,55,DODGE,27,,MEASURED IN LB,0
WISCONSIN,55,DODGE,27,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WISCONSIN,55,ROCK,105,,MEASURED IN LB,0
WISCONSIN,55,ROCK,105,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WISCONSIN,55,MILWAUKEE,79,,MEASURED IN LB,300
WISCONSIN,55,MILWAUKEE,79,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",300
WISCONSIN,55,RACINE,101,,MEASURED IN LB,0
WISCONSIN,55,RACINE,101,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WISCONSIN,55,WAUKESHA,133,,MEASURED IN LB,"55,100"
WISCONSIN,55,WAUKESHA,133,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","55,100"
WISCONSIN,55,CRAWFORD,23,,MEASURED IN LB,0
WISCONSIN,55,CRAWFORD,23,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WISCONSIN,55,BUFFALO,11,,MEASURED IN LB,0
WISCONSIN,55,BUFFALO,11,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WISCONSIN,55,DUNN,33,,MEASURED IN LB,0
WISCONSIN,55,DUNN,33,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WYOMING,56,PARK,29,,MEASURED IN LB,0
WYOMING,56,PARK,29,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
WYOMING,56,PARK,29,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WYOMING,56,ALBANY,1,,MEASURED IN LB,0
WYOMING,56,ALBANY,1,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WYOMING,56,GOSHEN,15,,MEASURED IN LB,0
WYOMING,56,GOSHEN,15,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
WYOMING,56,GOSHEN,15,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
WYOMING,56,LARAMIE,21,,MEASURED IN LB,"1,526,000"
WYOMING,56,LARAMIE,21,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB","615,000"
WYOMING,56,LARAMIE,21,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","911,000"
