,Passengers,Distance (miles),Carrier Code,Airline,Origin Airport,Origin City Name,Origin Latitude (Deg.),Origin Longitude (Deg.),Destination Airport,Destination City Name,Destination Latitude (Deg.),Destination Longitude (Deg.),Month,Estimated Aircraft Capacity,SFC (L/100km per Pax),No of Flights Per Month,Climb-Descent Penalty (mi),Fuel Consumed Per Flight (Liters),Total Fuel Per Route (Gal),Fuel Cost Per Gal,Fuel Cost,Origin January,Origin February,Origin March,Origin April,Origin May,Origin June,Origin July,Origin August,Origin September,Origin October,Origin November,Origin December,Destination January,Destination February,Destination March,Destination April,Destination May,Destination June,Destination July,Destination August,Destination September,Destination October,Destination November,Destination December
3487,6516,762,AA,American Airlines,LGA,New York City,40.7,-74.0,ATL,Atlanta,33.7569,-84.3903,5,189,2.38,35,0,9840.318292,90983.77973,3.374379942,307013.8414,30.9,31.5,39.9,50.0,60.8,70.0,75.4,73.6,66.8,56.1,44.9,34.7,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
3488,4147,762,AA,American Airlines,LGA,New York City,40.7,-74.0,ATL,Atlanta,33.7569,-84.3903,1,120,3.46,35,0,9376.022548,86690.892,2.896251081,251078.5897,30.9,31.5,39.9,50.0,60.8,70.0,75.4,73.6,66.8,56.1,44.9,34.7,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
3489,4117,762,AA,American Airlines,LGA,New York City,40.7,-74.0,ATL,Atlanta,33.7569,-84.3903,2,120,3.46,35,0,9376.022548,86690.892,2.950891428,255815.4101,30.9,31.5,39.9,50.0,60.8,70.0,75.4,73.6,66.8,56.1,44.9,34.7,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
3490,4200,762,AA,American Airlines,DCA,"Washington, D.C.",38.91838806,-77.03912065,MEM,"Memphis, Tennessee",35.1175,-89.9711,10,120,3.46,35,0,9376.022548,86690.892,3.101298216,268854.3087,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3,39.6,43.1,51.5,61.2,70.0,78.0,81.2,79.7,73.5,62.5,50.6,42.2
3491,3077,762,AA,American Airlines,MEM,"Memphis, Tennessee",35.1175,-89.9711,DCA,"Washington, D.C.",38.91838806,-77.03912065,9,88,3.97,35,0,8493.02914,78526.71729,3.195526481,250934.2046,39.6,43.1,51.5,61.2,70.0,78.0,81.2,79.7,73.5,62.5,50.6,42.2,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3
3492,6100,762,AA,American Airlines,LGA,New York City,40.7,-74.0,ATL,Atlanta,33.7569,-84.3903,10,189,2.38,33,0,9840.318292,85784.7066,3.101298216,266043.9576,30.9,31.5,39.9,50.0,60.8,70.0,75.4,73.6,66.8,56.1,44.9,34.7,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
3493,6138,762,AA,American Airlines,ATL,Atlanta,33.7569,-84.3903,LGA,New York City,40.7,-74.0,10,189,2.38,33,0,9840.318292,85784.7066,3.101298216,266043.9576,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8,30.9,31.5,39.9,50.0,60.8,70.0,75.4,73.6,66.8,56.1,44.9,34.7
3494,6196,762,AA,American Airlines,ATL,Atlanta,33.7569,-84.3903,LGA,New York City,40.7,-74.0,9,189,2.38,33,0,9840.318292,85784.7066,3.195526481,274127.3016,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8,30.9,31.5,39.9,50.0,60.8,70.0,75.4,73.6,66.8,56.1,44.9,34.7
3495,5875,762,AA,American Airlines,LGA,New York City,40.7,-74.0,ATL,Atlanta,33.7569,-84.3903,9,189,2.38,32,0,9840.318292,83185.17004,3.195526481,265820.4137,30.9,31.5,39.9,50.0,60.8,70.0,75.4,73.6,66.8,56.1,44.9,34.7,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
3496,3778,762,AA,American Airlines,MEM,"Memphis, Tennessee",35.1175,-89.9711,DCA,"Washington, D.C.",38.91838806,-77.03912065,11,120,3.46,32,0,9376.022548,79260.24411,2.937909935,232859.4586,39.6,43.1,51.5,61.2,70.0,78.0,81.2,79.7,73.5,62.5,50.6,42.2,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3
3497,5754,762,AA,American Airlines,ATL,Atlanta,33.7569,-84.3903,LGA,New York City,40.7,-74.0,12,189,2.38,31,0,9840.318292,80585.63348,3.034597233,244544.9404,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8,30.9,31.5,39.9,50.0,60.8,70.0,75.4,73.6,66.8,56.1,44.9,34.7
3498,5696,762,AA,American Airlines,ATL,Atlanta,33.7569,-84.3903,LGA,New York City,40.7,-74.0,7,189,2.38,31,0,9840.318292,80585.63348,3.279008751,264240.9974,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8,30.9,31.5,39.9,50.0,60.8,70.0,75.4,73.6,66.8,56.1,44.9,34.7
3499,2666,762,AA,American Airlines,DCA,"Washington, D.C.",38.91838806,-77.03912065,MEM,"Memphis, Tennessee",35.1175,-89.9711,9,88,3.97,31,0,8493.02914,69552.23531,3.195526481,222256.0097,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3,39.6,43.1,51.5,61.2,70.0,78.0,81.2,79.7,73.5,62.5,50.6,42.2
3500,5538,762,AA,American Airlines,LGA,New York City,40.7,-74.0,ATL,Atlanta,33.7569,-84.3903,12,189,2.38,30,0,9840.318292,77986.09691,3.034597233,236656.3939,30.9,31.5,39.9,50.0,60.8,70.0,75.4,73.6,66.8,56.1,44.9,34.7,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
3501,5582,762,AA,American Airlines,LGA,New York City,40.7,-74.0,ATL,Atlanta,33.7569,-84.3903,6,189,2.38,30,0,9840.318292,77986.09691,3.250093981,253462.1442,30.9,31.5,39.9,50.0,60.8,70.0,75.4,73.6,66.8,56.1,44.9,34.7,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
3502,2083,762,AA,American Airlines,MEM,"Memphis, Tennessee",35.1175,-89.9711,DCA,"Washington, D.C.",38.91838806,-77.03912065,12,88,3.97,24,0,8493.02914,53846.89185,3.034597233,163403.629,39.6,43.1,51.5,61.2,70.0,78.0,81.2,79.7,73.5,62.5,50.6,42.2,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3
3503,1763,762,AA,American Airlines,DCA,"Washington, D.C.",38.91838806,-77.03912065,MEM,"Memphis, Tennessee",35.1175,-89.9711,12,88,3.97,21,0,8493.02914,47116.03037,3.034597233,142978.1754,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3,39.6,43.1,51.5,61.2,70.0,78.0,81.2,79.7,73.5,62.5,50.6,42.2
3504,178,763,AA,American Airlines,LAF,"Lafayette, Indiana",40.4172,-86.8786,DFW,Dallas,32.7792,-96.8089,9,88,3.97,3,0,8499.177876,6735.734453,3.195526481,21524.21781,24.7,27.9,38.3,49.6,60.7,70.2,74.1,71.8,65.1,53.3,39.9,28.6,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8
3505,50,763,AA,American Airlines,PDX,"Portland, Oregon",45.5167,-122.6667,LAS,Las Vegas,36.1692,-115.1447,7,19,3.97,3,0,4820.626692,3820.423783,3.279008751,12527.20302,36.5,40.2,43.9,48.7,54.4,59.5,64.8,64.7,60.1,51.9,43.1,38.2,43.4,47.5,52.9,60.5,69.2,78.8,85.3,83.5,76.1,64.4,52.0,44.2
3506,172,763,AA,American Airlines,DFW,Dallas,32.7792,-96.8089,LAF,"Lafayette, Indiana",40.4172,-86.8786,9,189,3.97,1,0,13883.72381,3667.691087,3.195526481,11720.20399,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8,24.7,27.9,38.3,49.6,60.7,70.2,74.1,71.8,65.1,53.3,39.9,28.6
3507,4612,769,AA,American Airlines,HDN,"Hayden, Colorado",40.4928,-107.255,DFW,Dallas,32.7792,-96.8089,1,120,3.46,39,0,9427.175188,97125.43322,2.896251081,281299.641,18.0,21.1,27.2,36.7,45.8,54.4,60.9,59.2,51.2,40.7,27.6,19.4,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8
3508,3429,769,AA,American Airlines,DFW,Dallas,32.7792,-96.8089,HDN,"Hayden, Colorado",40.4928,-107.255,3,189,3.97,19,0,13962.95866,70083.83159,3.073563462,215407.104,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8,18.0,21.1,27.2,36.7,45.8,54.4,60.9,59.2,51.2,40.7,27.6,19.4
3509,3343,769,AA,American Airlines,DFW,Dallas,32.7792,-96.8089,HDN,"Hayden, Colorado",40.4928,-107.255,2,189,3.97,18,0,13962.95866,66395.20887,2.950891428,195925.0527,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8,18.0,21.1,27.2,36.7,45.8,54.4,60.9,59.2,51.2,40.7,27.6,19.4
3510,4144,769,AA,American Airlines,HDN,"Hayden, Colorado",40.4928,-107.255,DFW,Dallas,32.7792,-96.8089,3,120,3.46,35,0,9427.175188,87163.85033,3.073563462,267903.6256,18.0,21.1,27.2,36.7,45.8,54.4,60.9,59.2,51.2,40.7,27.6,19.4,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8
3511,3976,769,AA,American Airlines,DFW,Dallas,32.7792,-96.8089,HDN,"Hayden, Colorado",40.4928,-107.255,12,189,3.46,22,0,12658.37784,73567.75782,3.034597233,223248.5143,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8,18.0,21.1,27.2,36.7,45.8,54.4,60.9,59.2,51.2,40.7,27.6,19.4
3512,3567,769,AA,American Airlines,DFW,Dallas,32.7792,-96.8089,HDN,"Hayden, Colorado",40.4928,-107.255,1,189,3.46,19,0,12658.37784,63535.79084,2.896251081,184015.6029,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8,18.0,21.1,27.2,36.7,45.8,54.4,60.9,59.2,51.2,40.7,27.6,19.4
3513,3567,769,AA,American Airlines,HDN,"Hayden, Colorado",40.4928,-107.255,DFW,Dallas,32.7792,-96.8089,2,120,3.46,30,0,9427.175188,74711.87171,2.950891428,220466.6218,18.0,21.1,27.2,36.7,45.8,54.4,60.9,59.2,51.2,40.7,27.6,19.4,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8
3514,2578,769,AA,American Airlines,HDN,"Hayden, Colorado",40.4928,-107.255,DFW,Dallas,32.7792,-96.8089,12,88,3.97,30,0,8536.070292,67649.72283,3.034597233,205289.6617,18.0,21.1,27.2,36.7,45.8,54.4,60.9,59.2,51.2,40.7,27.6,19.4,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8
3515,149,769,AA,American Airlines,HDN,"Hayden, Colorado",40.4928,-107.255,DFW,Dallas,32.7792,-96.8089,4,88,3.97,2,0,8536.070292,4509.981522,3.267300941,14735.46687,18.0,21.1,27.2,36.7,45.8,54.4,60.9,59.2,51.2,40.7,27.6,19.4,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8
3516,79,770,AA,American Airlines,DEN,Denver,39.75800492,-104.9220594,STL,St. Louis,38.627,-90.1994,1,19,3.97,5,0,4829.919668,6379.647692,2.896251081,18477.06153,29.3,32.5,38.4,47.1,56.5,66.4,72.5,70.8,62.1,50.9,38.3,30.6,30.5,34.5,44.1,55.4,65.4,74.4,78.9,76.8,69.4,58.1,44.7,34.0
3517,128,770,AA,American Airlines,DEN,Denver,39.75800492,-104.9220594,STL,St. Louis,38.627,-90.1994,4,88,3.97,2,0,8542.219028,4513.23017,3.267300941,14746.08118,29.3,32.5,38.4,47.1,56.5,66.4,72.5,70.8,62.1,50.9,38.3,30.6,30.5,34.5,44.1,55.4,65.4,74.4,78.9,76.8,69.4,58.1,44.7,34.0
3518,3029,771,AA,American Airlines,DFW,Dallas,32.7792,-96.8089,TYS,"Knoxville, Tennessee",35.9617,-83.9233,7,189,3.97,17,0,13989.37028,62825.19872,3.279008751,206004.3764,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8,37.7,40.5,48.6,57.5,66.4,73.9,77.1,76.0,70.6,58.8,47.4,39.4
3519,3242,771,AA,American Airlines,TYS,"Knoxville, Tennessee",35.9617,-83.9233,DFW,Dallas,32.7792,-96.8089,7,88,3.97,37,0,8548.367764,83554.85813,3.279008751,273977.111,37.7,40.5,48.6,57.5,66.4,73.9,77.1,76.0,70.6,58.8,47.4,39.4,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8
3520,2482,771,AA,American Airlines,DFW,Dallas,32.7792,-96.8089,TYS,"Knoxville, Tennessee",35.9617,-83.9233,6,189,3.97,14,0,13989.37028,51738.39894,3.250093981,168154.659,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8,37.7,40.5,48.6,57.5,66.4,73.9,77.1,76.0,70.6,58.8,47.4,39.4
3521,2966,771,AA,American Airlines,TYS,"Knoxville, Tennessee",35.9617,-83.9233,DFW,Dallas,32.7792,-96.8089,8,88,3.97,34,0,8548.367764,76780.1399,3.181130314,244247.6306,37.7,40.5,48.6,57.5,66.4,73.9,77.1,76.0,70.6,58.8,47.4,39.4,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8
3522,2400,771,AA,American Airlines,DFW,Dallas,32.7792,-96.8089,TYS,"Knoxville, Tennessee",35.9617,-83.9233,8,189,3.97,13,0,13989.37028,48042.79902,3.181130314,152830.4043,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8,37.7,40.5,48.6,57.5,66.4,73.9,77.1,76.0,70.6,58.8,47.4,39.4
3523,219,771,AA,American Airlines,DFW,Dallas,32.7792,-96.8089,TYS,"Knoxville, Tennessee",35.9617,-83.9233,9,189,3.97,2,0,13989.37028,7391.199849,3.195526481,23618.77484,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8,37.7,40.5,48.6,57.5,66.4,73.9,77.1,76.0,70.6,58.8,47.4,39.4
3524,2506,771,AA,American Airlines,TYS,"Knoxville, Tennessee",35.9617,-83.9233,DFW,Dallas,32.7792,-96.8089,6,88,3.97,29,0,8548.367764,65488.94286,3.250093981,212845.219,37.7,40.5,48.6,57.5,66.4,73.9,77.1,76.0,70.6,58.8,47.4,39.4,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8
3525,152,771,AA,American Airlines,DFW,Dallas,32.7792,-96.8089,TYS,"Knoxville, Tennessee",35.9617,-83.9233,10,189,3.97,1,0,13989.37028,3695.599924,3.101298216,11461.15745,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8,37.7,40.5,48.6,57.5,66.4,73.9,77.1,76.0,70.6,58.8,47.4,39.4
3526,301,771,AA,American Airlines,TYS,"Knoxville, Tennessee",35.9617,-83.9233,DFW,Dallas,32.7792,-96.8089,9,88,3.97,4,0,8548.367764,9032.957635,3.195526481,28865.05533,37.7,40.5,48.6,57.5,66.4,73.9,77.1,76.0,70.6,58.8,47.4,39.4,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8
3527,117,775,AA,American Airlines,DEN,Denver,39.75800492,-104.9220594,AUS,"Austin, Texas",30.3,-97.7333,10,88,3.97,2,0,8572.962708,4529.473409,3.101298216,14047.2478,29.3,32.5,38.4,47.1,56.5,66.4,72.5,70.8,62.1,50.9,38.3,30.6,48.4,52.2,59.1,67.1,74.2,80.9,84.0,84.0,78.3,68.8,57.6,50.2
3528,13227,783,AA,American Airlines,ORD,Chicago,41.85,-87.6501,BDL,"Hartford, Connecticut",41.7633,-72.685,6,189,2.38,70,0,10006.57176,185041.9253,3.250093981,601403.6477,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0
3529,12866,783,AA,American Airlines,BDL,"Hartford, Connecticut",41.7633,-72.685,ORD,Chicago,41.85,-87.6501,6,189,2.38,69,0,10006.57176,182398.4692,3.250093981,592812.167,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0
3530,12582,783,AA,American Airlines,ORD,Chicago,41.85,-87.6501,BDL,"Hartford, Connecticut",41.7633,-72.685,7,189,2.38,67,0,10006.57176,177111.5571,3.279008751,580750.3456,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0
3531,12301,783,AA,American Airlines,BDL,"Hartford, Connecticut",41.7633,-72.685,ORD,Chicago,41.85,-87.6501,7,189,2.38,66,0,10006.57176,174468.101,3.279008751,572082.43,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0
3532,11161,783,AA,American Airlines,ORD,Chicago,41.85,-87.6501,BDL,"Hartford, Connecticut",41.7633,-72.685,10,189,2.38,60,0,10006.57176,158607.3646,3.101298216,491888.7367,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0
3533,10686,783,AA,American Airlines,ORD,Chicago,41.85,-87.6501,BDL,"Hartford, Connecticut",41.7633,-72.685,8,189,2.38,57,0,10006.57176,150676.9963,3.181130314,479323.1606,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0
3534,10724,783,AA,American Airlines,BDL,"Hartford, Connecticut",41.7633,-72.685,ORD,Chicago,41.85,-87.6501,8,189,2.38,57,0,10006.57176,150676.9963,3.181130314,479323.1606,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0
3535,10443,783,AA,American Airlines,ORD,Chicago,41.85,-87.6501,BDL,"Hartford, Connecticut",41.7633,-72.685,12,189,2.38,56,0,10006.57176,148033.5403,3.034597233,449222.1716,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0
3536,10263,783,AA,American Airlines,ORD,Chicago,41.85,-87.6501,BDL,"Hartford, Connecticut",41.7633,-72.685,11,189,2.38,55,0,10006.57176,145390.0842,2.937909935,427142.9728,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0
3537,9840,783,AA,American Airlines,ORD,Chicago,41.85,-87.6501,BDL,"Hartford, Connecticut",41.7633,-72.685,9,189,2.38,53,0,10006.57176,140103.172,3.195526481,447703.3963,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0
3538,9781,783,AA,American Airlines,BDL,"Hartford, Connecticut",41.7633,-72.685,ORD,Chicago,41.85,-87.6501,10,189,2.38,52,0,10006.57176,137459.7159,3.101298216,426303.5718,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0
3539,9282,783,AA,American Airlines,BDL,"Hartford, Connecticut",41.7633,-72.685,ORD,Chicago,41.85,-87.6501,12,189,2.38,50,0,10006.57176,132172.8038,3.034597233,401091.2247,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0
3540,8804,783,AA,American Airlines,BDL,"Hartford, Connecticut",41.7633,-72.685,ORD,Chicago,41.85,-87.6501,11,189,2.38,47,0,10006.57176,124242.4356,2.937909935,365013.0858,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0
3541,8744,783,AA,American Airlines,BDL,"Hartford, Connecticut",41.7633,-72.685,ORD,Chicago,41.85,-87.6501,4,189,2.38,47,0,10006.57176,124242.4356,3.267300941,405937.4267,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0
3542,8541,783,AA,American Airlines,BDL,"Hartford, Connecticut",41.7633,-72.685,ORD,Chicago,41.85,-87.6501,9,189,2.38,46,0,10006.57176,121598.9795,3.195526481,388572.759,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0
3543,5115,783,AA,American Airlines,ORD,Chicago,41.85,-87.6501,BDL,"Hartford, Connecticut",41.7633,-72.685,1,120,3.46,43,0,9529.480468,108249.1423,2.896251081,313516.6954,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0
3544,7804,783,AA,American Airlines,BDL,"Hartford, Connecticut",41.7633,-72.685,ORD,Chicago,41.85,-87.6501,1,189,2.38,42,0,10006.57176,111025.1552,2.896251081,321556.7257,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0
3545,7826,783,AA,American Airlines,ORD,Chicago,41.85,-87.6501,BDL,"Hartford, Connecticut",41.7633,-72.685,4,189,2.38,42,0,10006.57176,111025.1552,3.267300941,362752.594,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0
3546,7770,783,AA,American Airlines,BDL,"Hartford, Connecticut",41.7633,-72.685,ORD,Chicago,41.85,-87.6501,5,189,2.38,42,0,10006.57176,111025.1552,3.374379942,374641.0567,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0
3547,4950,783,AA,American Airlines,ORD,Chicago,41.85,-87.6501,BDL,"Hartford, Connecticut",41.7633,-72.685,2,120,3.46,42,0,9529.480468,105731.7204,2.950891428,312002.8274,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0
3548,7421,783,AA,American Airlines,ORD,Chicago,41.85,-87.6501,BDL,"Hartford, Connecticut",41.7633,-72.685,5,189,2.38,40,0,10006.57176,105738.243,3.374379942,356801.0064,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0
3549,4755,783,AA,American Airlines,ORD,Chicago,41.85,-87.6501,BDL,"Hartford, Connecticut",41.7633,-72.685,3,120,3.46,40,0,9529.480468,100696.8766,3.073563462,309498.2405,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0
3550,7021,783,AA,American Airlines,BDL,"Hartford, Connecticut",41.7633,-72.685,ORD,Chicago,41.85,-87.6501,2,189,2.38,38,0,10006.57176,100451.3309,2.950891428,296420.9712,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0
3551,5672,783,AA,American Airlines,BDL,"Hartford, Connecticut",41.7633,-72.685,ORD,Chicago,41.85,-87.6501,3,189,2.38,31,0,10006.57176,81947.13835,3.073563462,251869.7303,25.0,26.1,35.7,46.6,57.8,66.4,71.6,69.3,61.8,51.2,40.2,29.0,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0
3552,83,787,AA,American Airlines,TPA,"Tampa, Florida",27.9475,-82.4586,IAH,Houston,29.7628,-95.3831,5,19,3.97,5,0,4852.488324,6409.457727,3.374379942,21627.94559,59.9,61.3,65.5,70.3,75.8,79.8,80.9,81.1,79.8,73.8,66.1,60.9,51.8,54.8,61.1,68.3,75.1,80.9,83.1,83.2,78.8,70.3,60.3,53.7
3553,110,787,AA,American Airlines,TPA,"Tampa, Florida",27.9475,-82.4586,IAH,Houston,29.7628,-95.3831,7,88,3.97,2,0,8646.74754,4568.457182,3.279008751,14980.01108,59.9,61.3,65.5,70.3,75.8,79.8,80.9,81.1,79.8,73.8,66.1,60.9,51.8,54.8,61.1,68.3,75.1,80.9,83.1,83.2,78.8,70.3,60.3,53.7
3554,104,797,AA,American Airlines,TUS,"Tucson, Arizona",32.2217,-110.9264,AUS,"Austin, Texas",30.3,-97.7333,6,88,3.97,2,0,8708.2349,4600.94366,3.250093981,14953.4993,44.3,46.9,50.8,57.3,64.7,74.1,76.6,74.2,71.1,62.0,51.6,45.2,48.4,52.2,59.1,67.1,74.2,80.9,84.0,84.0,78.3,68.8,57.6,50.2
3555,94,797,AA,American Airlines,TUS,"Tucson, Arizona",32.2217,-110.9264,AUS,"Austin, Texas",30.3,-97.7333,7,88,3.97,2,0,8708.2349,4600.94366,3.279008751,15086.53452,44.3,46.9,50.8,57.3,64.7,74.1,76.6,74.2,71.1,62.0,51.6,45.2,48.4,52.2,59.1,67.1,74.2,80.9,84.0,84.0,78.3,68.8,57.6,50.2
3556,70902,801,AA,American Airlines,ORD,Chicago,41.85,-87.6501,DFW,Dallas,32.7792,-96.8089,7,368,2.38,193,0,16154.93429,823662.4912,3.279008751,2700796.517,22.5,25.8,36.3,47.5,58.4,68.3,73.3,71.4,64.1,52.6,38.9,27.0,44.4,48.7,56.1,64.8,72.8,80.8,84.6,84.6,77.8,67.1,55.1,46.8
